Unnamed: 0,10percentage,12percentage,collegeGPA,personality score,aptitude score,openess_to_experience,Domain,GraduationYear,Year of Birth,Gender,Degree,CollegeTier,Specialization,CollegeCityTier,Salary
694,78.0,70.1,68.2,6.999517010079242,4.95188464612925,7.51973706125984,8.472776186482049,2011,1989,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,240000
1625,58.6,72.0,57.34,5.929905496955921,4.864108713029577,8.723392442731987,7.43406805651266,2015,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
2860,84.6,66.5,66.7,6.39941841451749,2.2999139150218286,7.344296516727922,5.29420115903512,2010,1989,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,205000
1620,87.5,92.0,76.47,4.358679422081536,4.822972391317715,7.659534305288756,9.584779164767466,2015,1994,m,B.Tech/B.E.,Tier2College,information technology,CityTier1,240000
660,81.0,70.0,68.0,7.652242505919871,4.851257455574003,9.361751740525657,7.43406805651266,2014,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,300000
582,86.6,69.6,72.0,7.49798936828505,5.938203283527025,7.344296516727922,8.000644306862371,2011,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,2600000
361,63.6,60.8,68.0,8.232754324137423,3.9371733382524745,9.787250580175218,7.43406805651266,2013,1990,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
1499,84.16,81.7,66.07,8.360455869747138,4.930763081842219,7.87239476343286,9.89443969632064,2013,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,300000
2619,82.0,65.6,54.68,5.999745651891044,3.868551312795917,7.695177605791759,8.82876339828519,2012,1991,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,195000
1495,62.4,74.8,69.51,7.190625781673463,2.690263174076124,9.574501160350437,5.400518326618959,2012,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,300000
1754,90.0,70.8,88.9,7.420845057700011,6.410440878066777,8.297893603082423,7.231315183994983,2013,1992,m,B.Tech/B.E.,Tier2College,instrumentation and control engineering,CityTier0,335000
1097,80.0,62.6,78.0,8.038154652833786,4.142778085224129,8.221388201068189,9.55427881347373,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,95000
2818,85.3,85.4,79.39,2.000628803505476,3.667911824386645,0.0,7.43406805651266,2014,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,35000
2419,92.0,88.8,73.0,6.009668589906574,7.142132447887843,9.14889128238155,6.782986290653876,2014,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,325000
1326,89.0,80.0,64.8,6.155132139699053,5.199317469101643,6.17017732819596,6.880606158633483,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,240000
1121,82.0,80.0,73.0,6.948778040458489,5.974973867060197,8.936141862556768,8.916917127219632,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,325000
635,62.0,62.0,63.0,7.417500200092246,3.78666297731046,8.046058694855594,5.951033612501707,2011,1987,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,350000
926,68.5,61.85,75.81,6.331420574641975,3.0368628174383567,9.273920429940372,8.35408998481496,2011,1988,f,MCA,Tier2College,computer application,CityTier0,300000
2115,64.53,75.0,74.33,8.03211596971158,3.876867736579966,9.574501160350437,9.21165425526402,2013,1990,m,MCA,Tier2College,computer application,CityTier0,180000
2329,84.0,89.3,79.0,8.189234533727362,4.2441738916559055,8.936141862556768,6.782986290653876,2015,1993,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,300000
563,82.67,90.1,76.56,7.961890687821457,4.490346184590789,9.054619749275474,8.472776186482049,2012,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,410000
289,87.0,86.54,78.4,7.289065833724743,3.4133923630326506,8.375287311651249,6.880606158633483,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,150000
1532,73.8,66.6,70.41,7.079041790602192,6.103409580028285,7.87239476343286,9.557404523493036,2014,1991,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,240000
1409,78.0,73.0,75.9,6.66062828812596,3.7304002951484967,8.297893603082423,8.724182578482786,2014,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,300000
1923,87.88,89.0,76.6,8.314934178360506,5.448118428334255,7.02128604581441,9.65228541877762,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,360000
1346,67.0,63.0,62.9,6.498657659498823,2.808952837729816,7.695177605791759,5.583012921646839,2014,1992,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,120000
444,80.2,64.2,71.0,7.400430978481078,5.500584148066163,8.936141862556768,9.830474980957248,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,220000
2169,83.2,67.0,70.7,6.4546188334627645,5.568745003996803,7.234035465639192,8.724182578482786,2013,1990,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,300000
223,81.66,58.55,55.9,8.048775975779856,6.733059706081289,9.361751740525657,7.43406805651266,2013,1991,m,B.Tech/B.E.,Tier2College,information science engineering,CityTier1,230000
787,91.0,82.0,76.0,8.082192411848853,4.4058291828076,8.747709834663942,9.097490181170157,2011,1989,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,450000
1614,79.8,90.7,68.47,6.456843782652585,3.2187480784603086,7.344296516727922,5.716538783071326,2011,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,650000
128,66.0,55.0,66.0,5.721599027167387,4.506487117997909,9.800131025216803,8.000644306862371,2010,1988,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,145000
362,81.8,81.2,74.64,7.389844065192698,6.728540244727295,7.87239476343286,9.881905474837652,2014,1992,m,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier1,325000
1592,95.6,94.4,76.5,7.586809600961756,7.191523704113632,7.659534305288756,0.0,2013,1991,f,B.Tech/B.E.,Tier1College,instrumentation and control engineering,CityTier1,625000
341,55.0,75.0,64.0,6.077389689122067,3.999846276824694,7.8706181503236765,6.147684166659931,2011,1988,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier0,400000
2920,92.6,69.0,72.0,7.897460164628744,7.4940201684806,8.723392442731987,8.916917127219632,2014,1991,f,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier0,310000
1638,78.0,72.0,72.0,4.607958318341348,5.343171616552912,7.234035465639192,8.113578035841693,2014,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,200000
170,91.6,85.8,77.7,7.174201971379661,6.223482752259731,8.396828745600105,6.880606158633483,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,335000
432,67.0,53.16,72.0,7.449874597620298,4.919172354424153,9.317780566073353,9.65228541877762,2012,1986,m,MCA,Tier2College,computer application,CityTier0,310000
2150,70.06,65.0,64.06,3.740455070115618,2.566054848428949,4.2553215114536025,5.205229723470692,2014,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,105000
1858,84.93,81.5,65.18,7.088401433942103,5.486149541904937,8.936141862556768,0.0,2012,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,105000
2420,60.0,64.0,70.0,6.419212457160727,4.571604255057493,8.572269290132025,7.629954711451254,2011,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,240000
2770,69.73,75.5,65.0,6.657443163487389,4.163653692430671,8.510643022907205,8.302046838490178,2012,1991,f,B.Tech/B.E.,Tier2College,Other,CityTier0,350000
1861,90.76,92.5,75.5,8.189118663820812,5.434606161224866,7.87239476343286,9.21165425526402,2014,1993,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,325000
2041,84.4,67.4,67.6,7.841764584045357,6.696258377913054,8.723392442731987,7.787296369728179,2013,1991,f,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,180000
2961,87.4,79.0,78.7,7.577853440512063,7.075401217487548,6.595787206164848,6.880606158633483,2013,1989,f,B.Tech/B.E.,Tier2College,electronics and instrumentation engineering,CityTier0,250000
1157,83.0,73.0,62.0,7.697907292221711,6.3223113816639005,8.085144183257643,9.323844735948793,2014,1991,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,120000
2316,85.0,80.0,63.0,7.598788295681021,6.605577076800098,8.085144183257643,5.110074455895328,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,305000
2450,81.0,86.1,98.4,7.810635443585928,4.450900817807293,8.396828745600105,9.55427881347373,2010,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,380000
2788,72.0,72.0,64.45,6.75904354858842,3.091987948103056,8.572269290132025,6.880606158633483,2010,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,130000
397,79.2,67.2,66.85,7.70347043644444,5.764357744573572,9.361751740525657,7.120075930921402,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,155000
1001,89.2,91.33,70.0,7.039011390871852,3.483905183545472,7.446784885463973,5.1530607915112165,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,105000
953,71.0,68.0,73.0,6.90449868070422,5.165375391994097,8.297893603082423,8.724182578482786,2016,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,265000
207,90.2,84.8,66.23,7.600135532865272,6.782650802434976,8.723392442731987,9.21165425526402,2015,1993,m,B.Tech/B.E.,Tier1College,computer engineering,CityTier1,1500000
2600,82.0,69.4,71.8,6.876923815302037,6.7387628358851375,8.936141862556768,9.769936529076755,2013,1990,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,320000
1162,85.83,69.33,66.0,7.264447263447449,4.0050421201500335,8.297893603082423,6.037231293813038,2014,1994,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,200000
438,89.0,94.1,66.02,6.479919439068404,5.843171616552912,8.659989562397984,7.692279048332249,2011,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,240000
2902,83.0,85.0,67.0,6.341536651256482,5.551189817376868,5.7446784885463975,9.507873769713388,2012,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,490000
1229,76.2,72.8,73.03,6.7949112087672985,5.758685359404784,8.791569970796921,6.880606158633483,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier1,225000
1016,72.6,69.4,72.14,8.069707903643321,6.6687265572157655,7.659534305288756,6.396579101157416,2013,1993,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,310000
2470,72.0,70.0,72.0,7.219226829970075,4.8189448441247,7.8706181503236765,8.000644306862371,2011,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,200000
1248,66.6,67.3,71.08,6.422216105272182,3.97348275225973,8.510643022907205,7.468316485705294,2014,1992,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,180000
136,94.16,95.5,83.62,7.755157273551339,4.459232613908873,9.361751740525657,7.692279048332249,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,200000
1774,68.0,75.0,68.9,6.132324420777578,2.801328168234644,8.221388201068189,5.372972012654279,2012,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,120000
1580,80.0,73.0,76.1,8.430894415330918,5.45523581135092,8.747709834663942,8.96830481918268,2011,1989,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,500000
960,83.5,69.83,79.4,8.943862568454277,5.133062780544795,9.14889128238155,6.782986290653876,2013,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,190000
2948,73.0,65.0,83.0,3.821168041477277,4.974420463629097,3.4042127938351525,9.584779164767466,2013,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,60000
15,84.13,77.0,75.2,7.240314893470151,4.235350181393347,8.046058694855594,7.629954711451254,2012,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,405000
2338,68.0,78.0,63.2,5.372845522131102,5.8638320113140265,8.085144183257643,9.89443969632064,2013,1991,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,335000
1732,71.0,60.0,85.0,5.581512711586928,4.036370903277378,7.234035465639192,8.724182578482786,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,210000
1639,85.0,65.0,72.12,6.884215562022091,4.060659164975712,9.574501160350437,7.468316485705294,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,200000
2017,89.6,67.0,75.37,5.4230245952045975,6.163254012174875,7.8706181503236765,9.993848914455972,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,450000
1793,88.0,75.0,70.0,7.202561934258494,6.366476049929287,7.02128604581441,8.113578035841693,2013,1991,m,B.Tech/B.E.,Tier2College,information science engineering,CityTier1,350000
869,77.6,71.2,68.0,6.508227894198988,4.969931746910164,9.054619749275474,6.542295983690886,2012,1990,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,300000
1331,76.5,66.77,69.1,4.88839560904698,3.854762343970977,6.808536625989629,7.468316485705294,2014,1994,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,100000
2995,91.4,65.56,73.19,6.16637839494544,3.820820266863432,8.923039340876535,8.000644306862371,2011,1988,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,385000
1155,87.4,63.0,55.0,6.265124148566268,5.157781467133986,8.085144183257643,9.1483328087165,2013,1991,m,B.Tech/B.E.,Tier1College,mechanical engineering,CityTier1,775000
2246,78.0,86.7,74.79,7.369110785703437,4.403953760068869,8.002198558722615,9.584779164767466,2012,1991,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,590000
134,90.8,82.6,64.66,9.006790350061035,5.360265633646929,10.0,9.557404523493036,2013,1991,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,280000
512,77.4,77.2,71.0,6.174001801370489,6.306416405337269,8.510643022907205,7.231315183994983,2013,1991,m,B.Tech/B.E.,Tier2College,instrumentation and control engineering,CityTier0,440000
1485,69.13,64.4,76.3,6.11662816679885,3.635153415728956,7.8706181503236765,7.442073260113761,2012,1988,m,B.Tech/B.E.,Tier2College,information technology,CityTier1,220000
1171,64.0,63.0,64.0,6.794037685797083,3.872133062780545,9.800131025216803,5.524604280173334,2012,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,50000
2700,74.0,72.0,72.7,7.050268828789949,4.5544487486933525,7.695177605791759,7.816689276412827,2013,1989,m,M.Tech./M.E.,Tier2College,information technology,CityTier0,445000
1119,78.57,71.52,70.87,5.743529801780735,4.955958310274856,6.382926748020742,9.957433973212265,2013,1991,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,200000
2295,90.83,88.77,72.6,6.090400649337456,7.083502428826169,8.046058694855594,9.95048952712886,2010,1987,m,B.Tech/B.E.,Tier1College,computer engineering,CityTier1,4000000
2597,70.2,55.0,87.0,5.26382195315221,3.747709524687942,5.634084322499694,9.711017769752017,2012,1988,m,MCA,Tier2College,computer application,CityTier0,310000
1686,78.8,71.6,73.0,7.616958077249924,7.701300498063088,8.723392442731987,9.976775449633042,2013,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,315000
1131,92.5,83.5,77.0,5.482372935713165,7.708894422923199,7.234035465639192,6.900768291816401,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,600000
2320,77.88,81.5,58.54,4.703313897696666,5.856991330012913,8.723392442731987,7.1851351053121775,2012,1990,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,95000
2425,86.5,90.6,79.6,7.564511996755994,6.0074709463198674,8.02096403468837,9.584779164767466,2012,1989,m,MCA,Tier2College,computer application,CityTier0,560000
2188,72.2,70.0,62.4,7.762167713689333,5.763420033204206,8.936141862556768,8.630307343247749,2014,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,675000
200,67.25,63.4,69.97,7.787193313392863,5.2762098013896574,9.800131025216803,8.472776186482049,2010,1987,f,B.Tech/B.E.,Tier2College,electrical engineering,CityTier1,240000
2980,80.4,92.25,67.22,6.793916047745112,7.041981799176043,8.297893603082423,0.0,2014,1991,m,B.Tech/B.E.,Tier2College,Other,CityTier1,380000
302,69.0,50.0,60.0,6.733636910191996,3.2495542027916127,5.940994237111227,7.442073260113761,2010,1989,m,B.Tech/B.E.,Tier2College,information technology,CityTier1,225000
187,80.0,75.0,71.56,6.65519329010039,3.9908073541167055,8.221388201068189,6.880606158633483,2011,1988,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier0,350000
95,77.0,78.0,75.03,5.180866930942639,5.808276455758469,8.936141862556768,9.21165425526402,2013,1990,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,100000
2120,82.8,78.4,69.68,6.223674574176055,5.56112033450163,8.510643022907205,6.147684166659931,2011,1988,m,B.Tech/B.E.,Tier2College,electrical engineering,CityTier0,110000
781,65.0,65.0,71.42,7.062165413899015,4.653000676381971,8.936141862556768,6.380521961861803,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
2800,89.6,95.4,74.7,6.451547960234322,6.456219639672877,8.923039340876535,6.880606158633483,2011,1989,f,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,480000
617,50.0,56.0,62.15,6.634748943289291,2.213752075262866,8.510643022907205,6.880606158633483,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,190000
797,93.5,95.3,92.3,6.374785368077587,4.4561581504027545,8.396828745600105,9.936480544582476,2012,1990,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,300000
1315,91.67,74.2,63.8,7.40227241809475,5.8847844801082205,8.747709834663942,9.12374071208894,2012,1989,m,B.Tech/B.E.,Tier2College,electronics & instrumentation eng,CityTier0,240000
2617,78.72,69.88,70.42,6.563422686937921,3.3441093279222773,8.085144183257643,8.724182578482786,2014,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,200000
1213,77.22,75.66,77.01,6.588423033331607,4.513127959171125,8.046058694855594,9.12374071208894,2012,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,335000
1501,90.83,92.5,82.0,4.922144236177743,6.996833302588698,7.87239476343286,9.377939629183633,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,400000
2683,90.8,90.1,67.7,6.14150043760215,5.545701900018447,7.659534305288756,7.43406805651266,2014,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,250000
2958,80.0,70.0,66.0,5.637111570124444,3.952407304925291,8.221388201068189,9.12374071208894,2011,1990,m,B.Tech/B.E.,Tier2College,electronics & telecommunications,CityTier0,630000
177,81.0,73.0,61.6,7.793194388313418,5.892132447887843,8.936141862556768,6.782986290653876,2014,1992,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,360000
1871,91.8,87.66,79.8,6.3556576819235815,5.813779745434421,6.116434781643145,7.692279048332249,2011,1989,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,400000
2484,63.0,66.0,61.3,6.499258802372568,5.294256902170571,8.046058694855594,6.711875165159898,2012,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,240000
813,72.0,63.0,65.0,2.0078370052780268,3.87589928057554,0.4254988396495635,6.147684166659931,2014,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,180000
2825,88.3,91.8,69.1,8.423859678809425,6.237317838037263,9.273920429940372,8.520833759269081,2011,1990,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,460000
1511,76.0,55.6,60.64,8.132983591109905,6.289814302404231,8.085144183257643,9.21165425526402,2014,1991,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
1883,74.0,62.0,71.0,5.1747661184779945,3.531436389350059,8.375287311651249,7.692279048332249,2013,1991,f,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,205000
1316,81.38,67.5,61.43,5.704178502819852,3.288538400049191,7.87239476343286,8.724182578482786,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,120000
378,80.3,90.6,72.6,6.712214485230534,4.639457664637521,8.297893603082423,0.0,2014,1993,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,180000
2324,81.83,89.1,65.4,8.182004656375003,4.527162885076554,7.87239476343286,0.0,2014,1993,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,110000
1214,80.6,88.0,72.3,5.490739229043724,3.850996126175982,8.297893603082423,0.0,2014,1992,f,B.Tech/B.E.,Tier2College,information technology,CityTier0,200000
961,89.0,85.2,68.76,7.277322933723306,7.418741929533296,6.808536625989629,8.777268791532787,0,1991,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,325000
1628,78.28,53.55,57.0,7.9847070348913425,4.554018323802497,9.098479885408455,7.069507965678831,2010,1988,m,B.Tech/B.E.,Tier2College,information technology,CityTier0,455000
1004,89.0,84.8,73.0,8.23008855229562,4.122394392178564,7.446784885463973,9.716796063596464,2014,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,350000
1948,87.0,91.5,77.8,7.660409850332413,5.515818114738978,8.046058694855594,9.84162834558337,2012,1991,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,350000
825,81.0,76.4,69.7,6.974516470505969,4.069913300129127,5.7446784885463975,9.204617175030974,2012,1990,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,455000
2123,90.6,91.3,78.56,7.028416359240751,4.903000676381971,8.046058694855594,7.816689276412827,2010,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,450000
384,88.0,89.0,78.0,8.26844357769392,4.281928303511037,8.572269290132025,8.679367345939628,2012,1991,f,B.Tech/B.E.,Tier2College,information technology,CityTier1,420000
1855,89.9,84.5,68.0,7.943427036845716,5.545040890364631,8.723392442731987,0.0,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,360000
691,70.33,72.0,67.46,6.211541978620052,2.9243067084793704,9.800131025216803,5.29420115903512,2011,1990,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,130000
465,87.62,86.0,71.7,7.225395123096208,4.3046947057738425,8.510643022907205,0.0,2013,1991,m,B.Tech/B.E.,Tier2College,electronics & instrumentation eng,CityTier0,110000
1635,87.4,81.2,75.0,6.332524480087448,5.866906474820144,7.475876925126861,8.573030852490069,2013,1990,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,350000
2485,51.6,52.0,74.0,5.805166120400319,5.166067146282973,7.659534305288756,8.724182578482786,2013,1990,m,MCA,Tier2College,computer application,CityTier0,80000
1404,72.0,61.0,66.5,7.962331203602217,5.468548238332411,8.297893603082423,8.247318021858106,2013,1992,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,300000
2257,92.0,90.66,82.53,6.932216783312025,6.574955420279161,8.221388201068189,9.12374071208894,2012,1990,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,600000
490,78.8,70.0,77.6,7.184149756016133,5.032650802434976,9.574501160350437,5.400518326618959,2014,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier1,305000
2505,77.16,71.0,72.22,7.077725561372961,6.097276025333579,9.098479885408455,9.872422810052202,2011,1987,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,460000
2403,77.0,77.14,74.36,6.854148369556428,4.985657627743959,9.787250580175218,5.335042523564886,2014,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier1,300000
2714,88.4,79.2,69.54,5.947057001767879,6.214505318821865,9.273920429940372,0.0,2011,1988,f,B.Tech/B.E.,Tier1College,biotechnology,CityTier0,315000
1846,68.0,65.6,63.33,6.654942828321096,4.12330135891287,7.02128604581441,8.113578035841693,2014,1993,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,95000
1745,82.2,81.33,90.0,7.116826131024756,3.700700977679394,8.923039340876535,6.880606158633483,2011,1989,m,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,400000
1080,86.8,78.2,75.73,6.254157529913994,5.673707188095677,7.8706181503236765,9.323844735948793,2010,1989,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,500000
1699,74.0,65.0,72.0,5.899155590755129,2.917665867306156,9.44936097447229,8.679367345939628,2011,1987,f,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,360000
2468,62.6,68.04,71.1,6.15872646487702,4.67794994773412,9.14889128238155,6.782986290653876,2014,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,220000
391,84.0,66.0,57.0,7.302310929160191,1.7457879849966182,9.574501160350437,5.62870305338198,2015,1992,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier1,110000
1665,88.0,88.0,70.12,7.888180759097241,6.892393777285863,8.297893603082423,8.724182578482786,2014,1992,f,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,300000
1780,84.0,87.83,81.0,6.659040048475148,3.846230707741499,7.659534305288756,9.21165425526402,2013,1992,m,B.Tech/B.E.,Tier2College,computer science & engineering,CityTier0,180000
1209,52.0,55.0,65.8,4.359628592743896,3.2811750599520386,6.818085921451493,6.380521961861803,2012,1990,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier0,335000
996,84.0,82.0,77.5,7.59012407861787,6.062626821619627,9.186200157674412,0.0,2015,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,360000
2659,82.13,78.5,62.13,5.846501657942821,7.475742482936728,8.923039340876535,9.65228541877762,2010,1989,f,B.Tech/B.E.,Tier2College,information technology,CityTier1,630000
547,62.0,61.0,72.0,7.93513625141349,5.219270737256349,8.510643022907205,7.43406805651266,2012,1987,m,M.Tech./M.E.,Tier1College,computer science & engineering,CityTier0,360000
2845,66.67,57.1,73.0,6.354795025089484,4.178365000307447,7.446784885463973,9.216031476346016,2014,1987,m,MCA,Tier2College,computer application,CityTier1,180000
2095,70.1,52.0,58.59,5.432887435241364,3.277854639365431,8.221388201068189,8.035530149608583,2012,1986,m,B.Tech/B.E.,Tier2College,Other,CityTier1,170000
1947,72.5,73.0,72.54,7.100449190884118,3.645560474697165,9.361751740525657,5.622762247257629,2013,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,165000
419,67.36,74.96,72.6,7.298711884904343,2.89488409272582,9.098479885408455,8.96830481918268,2011,1987,m,B.Tech/B.E.,Tier2College,computer engineering,CityTier1,500000
2660,72.8,80.2,78.5,8.735078085938644,4.349566500645637,9.14889128238155,6.380521961861803,2014,1990,m,MCA,Tier2College,computer application,CityTier0,120000
283,87.2,76.6,67.0,3.983198799148081,6.217349197565025,6.808536625989629,8.247318021858106,2014,1993,m,B.Tech/B.E.,Tier1College,electronics and communication engineering,CityTier0,325000
2009,78.67,73.6,61.42,5.588559819821135,5.635737563795118,7.911036098557611,7.991761453946092,2014,1993,m,B.Tech/B.E.,Tier2College,mechanical engineering,CityTier0,420000
1920,79.4,86.0,74.5,6.41225643918304,4.256287277870012,7.695177605791759,6.147684166659931,2011,1989,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier1,530000
409,84.8,83.0,66.4,8.277176040984493,6.802865399987702,8.747709834663942,8.472776186482049,2012,1991,m,B.Tech/B.E.,Tier2College,electronics and communication engineering,CityTier0,260000
2111,83.33,81.16,78.5,7.237081059549067,5.600073787124146,8.572269290132025,6.147684166659931,2011,1988,f,B.Tech/B.E.,Tier2College,electronics and electrical engineering,CityTier0,550000
