,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
2393,m,90.0,ssc,79.1,sbtet,2,B.Tech/B.E.,mechanical engineering,75.45,0,Andhra Pradesh,2011,3.5251798561151078,2.1666666666666665,4.935897435897436,8.27090787858933,9.840029888258668,8.579308909242298,7.153313814213467,1.3761988157785001,-1.5513,440000,1988,8.549113448983983,3.542581319559737
2394,f,90.27,state board,95.41,state board,2,B.Tech/B.E.,electronics and communication engineering,85.0,0,Tamil Nadu,2013,2.8776978417266186,6.416666666666667,4.166666666666667,8.472776186482049,5.853683388241687,7.364956286427978,7.7273533847928295,6.554749395379869,1.0554,180000,1992,6.097810916020657,4.487010391686652
2395,m,73.5,cbse,67.0,cbse,2,B.Tech/B.E.,computer science & engineering,66.6,0,Uttar Pradesh,2012,5.39568345323741,5.416666666666667,4.871794871794871,8.96830481918268,9.024386101959719,8.23142173189009,7.954632833525567,0.6343090651321819,-0.0943,190000,1990,8.644032900560799,5.228048330566317
2396,m,62.34,cbse,59.0,bice,2,B.Tech/B.E.,electronics and communication engineering,66.66,0,Madhya Pradesh,2011,5.539568345323741,3.3333333333333335,5.576923076923077,6.147684166659931,8.002751078354787,7.36157368859284,5.436370626682045,4.316237177883412,1.1343,240000,1990,6.6211145539365654,4.816608251860051
2397,m,63.0,cbse,62.0,cbse,2,B.Tech/B.E.,information technology,79.0,1,Rajasthan,2012,5.755395683453237,5.666666666666667,4.294871794871795,9.421034584665255,6.165302448799375,7.564529558701082,4.6315026764853755,7.648069385372363,-1.3934,445000,1990,5.178316324653367,5.238978048330567
2398,f,81.0,cbse,77.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.0,0,Haryana,2011,4.676258992805756,4.666666666666667,4.935897435897436,5.622762247257629,6.427843630064871,6.955531848459617,5.8654955194747584,5.688099407889251,1.2923,500000,1989,5.890192897527499,4.75960769845662
2399,m,66.3,icse,66.67,icse,2,B.Tech/B.E.,information technology,68.75,1,Karnataka,2011,4.676258992805756,3.6666666666666665,3.5256410256410255,8.82876339828519,4.328023638895493,8.173397169025812,4.792535415372786,6.8641481110833125,-0.6035,410000,1988,5.107452028052694,3.956188895037816
2400,f,83.0,state board,72.9,state board,2,B.Tech/B.E.,electrical engineering,68.5,0,Andhra Pradesh,2012,2.5899280575539567,2.1666666666666665,2.628205128205128,5.818415276730737,7.317189145127873,7.148339925062449,6.136397243663678,5.708948377950128,-0.0943,215000,1992,6.223244483975968,2.4615999508085835
2401,m,87.3,state board,89.9,state board,2,B.Tech/B.E.,computer science & engineering,67.2,1,Telangana,2014,4.60431654676259,5.5,7.5,8.724182578482786,6.829297286281967,8.23142173189009,6.818235589861887,1.9029271953965472,-0.0943,600000,1993,7.494006853159349,5.86810551558753
2402,m,78.6,state board,69.4,state board,2,B.Tech/B.E.,information technology,74.3,0,Madhya Pradesh,2014,3.4532374100719423,4.166666666666667,5.0,7.43406805651266,9.024386101959719,8.44803809325562,6.363676692396416,1.6914352430989907,-0.2859,350000,1992,8.03616641112819,4.206634692246204
2403,m,77.0,icse,77.14,icse,2,B.Tech/B.E.,mechanical engineering,74.36,1,Tamil Nadu,2014,5.899280575539568,3.4166666666666665,5.641025641025641,5.335042523564886,8.048772203919437,6.7151072023313905,7.7273533847928295,5.074639312817947,1.4386,300000,1993,6.854148369556428,4.985657627743959
2404,m,65.0,0,45.0,0,2,B.Tech/B.E.,computer engineering,72.0,0,Orissa,2012,3.093525179856115,7.333333333333333,4.8076923076923075,8.520833759269081,6.165302448799375,6.803314945878435,5.919173099103895,4.5122174964556745,-0.1295,180000,1990,6.093893249331508,5.078183606960585
2405,f,81.73,board of secondary education orissa,57.11,board of higher secondary orissa,2,MCA,computer application,85.4,0,Orissa,2012,4.676258992805756,5.0,5.32051282051282,9.84162834558337,6.887205787453723,9.39113238967527,7.797149025522727,3.9731465265615875,-0.1295,120000,1988,7.525585169022533,4.998923937772859
2406,m,73.06,0,73.67,0,2,B.Tech/B.E.,mechanical engineering,59.5,0,Maharashtra,2012,3.093525179856115,4.833333333333333,3.782051282051282,9.894719753866093,5.902931087185409,7.970441298917569,5.007097861769141,3.9242765407388873,-0.7615,390000,1990,6.239048426783308,3.9029699317469095
2407,f,88.0,state board,83.0,state board,2,B.Tech/B.E.,computer science & engineering,85.5,0,Tamil Nadu,2012,2.2302158273381294,3.4166666666666665,2.6923076923076925,6.189291455500042,7.561050164725062,7.364956286427978,6.590956141129151,4.228838295388207,-0.8608,175000,1991,6.822031074223496,2.779730062104163
2408,f,78.0,cbse,66.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,63.0,0,Madhya Pradesh,2012,5.827338129496403,2.0,4.294871794871795,7.599660024370452,4.328023638895493,7.260095753538718,7.528908999497234,3.7281794679342837,-1.0774,305000,1990,6.347212230999291,4.040736641456066
2409,m,93.4,cbse,63.0,cbse,2,B.Tech/B.E.,civil engineering,67.8,0,Jharkhand,2014,7.122302158273381,7.5,6.987179487179487,7.684257559001614,5.609822368644499,7.798189009159034,7.272794487327359,6.131765490784755,-0.8608,405000,1991,6.1372600935865345,7.203160548484289
2410,m,85.0,cbse,76.0,cbse,2,B.Tech/B.E.,computer engineering,71.0,1,Rajasthan,2013,5.611510791366906,5.416666666666667,3.9743589743589745,9.097490181170157,9.268247121556906,9.097887177352208,7.7273533847928295,5.074639312817947,0.8637,350000,1991,7.754712092720999,5.000845477464183
2411,f,90.0,state board,89.26,state board,2,B.Tech/B.E.,electronics and communication engineering,71.0,0,Kerala,2013,6.115107913669065,5.833333333333333,5.961538461538462,8.916917127219632,8.048772203919437,8.014805370524563,8.409191730991036,1.480110082561921,-0.0943,325000,1991,8.248164805718279,5.9699932361802865
2412,f,88.34,cbse,71.0,cbse,2,B.Tech/B.E.,electronics and electrical engineering,90.44,0,Uttar Pradesh,2012,4.9640287769784175,5.166666666666667,4.67948717948718,5.29420115903512,8.790034982848214,9.086698584512906,5.758288232336675,3.336168793261612,0.5024,340000,1990,7.574713251609046,4.936727541044088
2413,f,92.5,state board,95.3,state board,2,B.Tech/B.E.,computer science & engineering,79.6,1,Telangana,2013,4.748201438848921,6.5,6.794871794871795,8.82876339828519,7.561050164725062,8.881270815986678,7.500073936060094,1.480110082561921,0.0973,325000,1992,8.115571208552478,6.014357744573572
2414,m,65.85,bseb patna,56.22,biec patna,2,B.Tech/B.E.,information technology,58.7,1,Maharashtra,2012,2.2302158273381294,5.5,5.705128205128205,7.629954711451254,8.658934211866997,9.39113238967527,9.728654659450505,7.648069385372363,0.0284,240000,1988,7.532662968905103,4.478448010822112
2415,m,64.6,cbse,59.8,cbse,2,B.Tech/B.E.,computer science & engineering,69.02,1,Karnataka,2013,3.597122302158273,4.416666666666667,3.782051282051282,8.113578035841693,5.121930509798593,4.765559950041633,7.0455150385946235,5.497456425652573,-3.3518,200000,1990,5.358887268195569,3.9319467502920737
2416,m,71.2,state board,72.0,state board,2,B.Tech/B.E.,information technology,76.9,0,Uttar Pradesh,2014,3.597122302158273,5.583333333333333,6.538461538461538,9.984169685865249,7.80491118432225,8.881270815986678,5.909117794930943,4.017346343090651,0.2889,265000,1992,7.144488363037304,5.239639057984381
2417,f,82.88,state board,87.33,state board,2,B.Tech/B.E.,electronics and communication engineering,77.4,0,Karnataka,2014,5.251798561151079,5.166666666666667,5.435897435897436,6.694231609799194,7.80491118432225,8.23142173189009,7.954632833525567,4.440330247685765,-0.4776,220000,1991,7.387658875513036,5.284787554571728
2418,m,86.15,state board,83.0,state board,2,B.Tech/B.E.,computer engineering,60.2,1,Maharashtra,2013,5.467625899280575,5.166666666666667,5.961538461538462,9.211654255264019,5.609822368644499,8.881270815986678,4.772720551267264,2.7487282128262858,-0.4776,335000,1991,6.628771380768039,5.531943675828567
2419,m,92.0,cbse,88.8,cbse,2,B.Tech/B.E.,computer science & engineering,73.0,0,Uttarakhand,2014,6.618705035971223,7.5,7.3076923076923075,6.782986290653876,6.341575247087594,8.014805370524563,4.545441102534528,4.86314736052039,0.8637,325000,1991,6.009668589906574,7.142132447887843
2420,m,60.0,hbse,64.0,hbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2011,5.971223021582734,3.8333333333333335,3.91025641025641,7.629954711451254,5.902931087185409,8.579308909242298,6.294768284387661,5.1001584521724626,0.3444,240000,1989,6.419212457160727,4.571604255057493
2421,m,82.0,state board,79.6,state board,2,B.Tech/B.E.,Other,64.8,0,Madhya Pradesh,2013,4.388489208633094,6.0,6.217948717948718,7.072003927487935,7.80491118432225,8.664654454621148,7.500073936060094,1.9029271953965472,0.0973,380000,1992,8.016678094901735,5.535479308860604
2422,m,81.67,"bse,orissa",69.0,"chse,orissa",2,B.Tech/B.E.,electronics and communication engineering,89.2,0,Orissa,2012,3.9568345323741005,7.666666666666667,6.089743589743589,7.692279048332249,5.902931087185409,8.376353039134056,7.582586579126372,5.884079726461513,-0.1295,415000,1991,6.494447744746081,5.904414929594786
2423,m,74.4,icse,74.4,icse,2,B.Tech/B.E.,mechanical engineering,69.11,0,Uttar Pradesh,2010,5.827338129496403,3.6666666666666665,4.935897435897436,7.679658112964829,6.427843630064871,8.985220649458784,6.509478602904208,4.5122174964556745,0.3444,350000,1988,6.8525813464930465,4.809967410686835
2424,m,86.53,board of secondary education(bse) orissa,71.55,chse,2,B.Tech/B.E.,computer engineering,78.5,0,Orissa,2011,4.820143884892087,5.166666666666667,4.282051282051282,8.520833759269081,6.427843630064871,8.782264779350543,8.011711471919083,2.9442081561170874,0.3444,480000,1989,7.569402931304352,4.756287277870012
2425,m,86.5,ssc,90.6,board of intermediate education,2,MCA,computer application,79.6,0,Andhra Pradesh,2012,4.676258992805756,7.0,6.346153846153846,9.584779164767466,8.790034982848214,8.173397169025812,5.650933073078401,2.356317237928446,-0.1521,560000,1989,7.564511996755994,6.0074709463198674
2426,m,65.0,state board,55.55,state board,2,B.Tech/B.E.,computer science & engineering,65.66,0,Uttar Pradesh,2014,2.2302158273381294,4.416666666666667,3.58974358974359,0.0,3.414733552966749,4.548943588676104,4.0908822050690565,4.651655408222834,-1.4356,165000,1993,4.350725984622269,3.412208694582795
2427,m,80.0,maticulation,94.5,electonincs and communication(dote),2,B.Tech/B.E.,electronics & instrumentation eng,80.0,1,Tamil Nadu,2010,2.949640287769784,4.0,3.3974358974358974,6.880606158633483,6.427843630064871,6.549620108243131,6.080205837991306,3.7281294304061374,-0.6035,350000,1987,6.332385036473292,3.4490253950685603
2428,m,71.0,j & k bord,75.0,j & k board,2,B.Tech/B.E.,electronics and communication engineering,81.02,1,Karnataka,2012,5.683453237410072,4.333333333333333,6.217948717948718,7.692279048332249,5.378018544305947,6.3466642381348874,6.080205837991306,4.12025685931115,-1.3539,500000,1990,5.9211579402802474,5.411578429564042
2429,m,58.0,icse,69.0,isc,2,B.Tech/B.E.,information technology,70.0,0,Andhra Pradesh,2011,5.539568345323741,5.666666666666667,5.448717948717949,8.82876339828519,1.703291104846653,8.376353039134056,6.509478602904208,5.1001584521724626,-1.0774,605000,1988,5.372241073678114,5.551650986902786
2430,m,87.4,cbse,84.8,cbse,2,B.Tech/B.E.,information technology,74.0,0,Uttar Pradesh,2013,5.39568345323741,6.5,4.67948717948718,8.520833759269081,4.5905648201609885,7.564529558701082,6.724041049300564,5.492119089316987,-0.643,320000,1992,5.846754084711412,5.525056877574863
2431,m,79.67,state board,72.67,state board,2,B.Tech/B.E.,computer science & engineering,69.53,1,Rajasthan,2013,4.9640287769784175,3.8333333333333335,5.769230769230769,8.113578035841693,6.58543626668478,6.7151072023313905,7.272794487327359,6.554749395379869,0.2889,100000,1991,6.004647140240915,4.855530959847506
2432,m,73.73,"msbshse,pune",72.5,"msbshse,pune",2,MCA,computer application,65.0,0,Maharashtra,2011,5.107913669064748,7.5,4.038461538461538,9.65228541877762,3.0156573718710726,6.955531848459617,5.436370626682045,2.3562672004003002,-1.0774,180000,1987,5.762823161653109,5.548791735842095
2433,m,77.8,cbse,78.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,76.0,0,Haryana,2013,6.618705035971223,5.416666666666667,5.769230769230769,5.560946298150372,9.268247121556906,8.664654454621148,5.454558897465471,0.0,-1.8189,315000,1990,8.346865118410882,5.934867490622886
2434,m,89.0,icse,75.0,"chse,orissa",2,B.Tech/B.E.,electronics and communication engineering,76.6,0,Orissa,2011,5.251798561151079,4.166666666666667,6.4743589743589745,6.880606158633483,7.740209897089291,6.549620108243131,4.577825096856238,6.276207155366524,-0.1295,490000,1988,5.647861986705534,5.2976080673922405
2435,f,86.92,state board,76.0,state board,2,B.Tech/B.E.,computer science & engineering,72.0,0,Maharashtra,2014,5.107913669064748,6.416666666666667,4.166666666666667,9.097490181170157,4.634208470604218,6.931723563696919,7.500073936060094,1.6914352430989907,0.8637,340000,1991,6.8436426818155605,5.230415667466027
2436,m,80.88,wbbse,66.3,wbchse,2,M.Tech./M.E.,Other,90.0,0,Tamil Nadu,2013,5.107913669064748,5.583333333333333,4.230769230769231,0.0,8.292803043168155,9.097887177352208,6.818235589861887,2.1144191476941034,0.8637,145000,1988,8.023626665672037,4.974005411055771
2437,f,83.0,state board,87.5,state board,2,B.Tech/B.E.,information technology,81.0,1,Tamil Nadu,2013,4.244604316546763,5.333333333333333,4.410256410256411,8.113578035841693,6.097544407838875,7.148339925062449,8.181912282258303,0.4228171128346257,-0.0943,310000,1992,7.75124487558125,4.6627313533788355
2438,m,78.0,0,71.3,0,2,B.Tech/B.E.,information technology,67.0,0,Madhya Pradesh,2009,3.9568345323741005,6.833333333333333,6.4743589743589745,9.584779164767466,6.165302448799375,6.7525759783513735,7.153313814213467,4.12025685931115,0.8183,640000,1987,6.487733845513267,5.754842280022136
2439,m,80.0,cbse,74.0,cbse,2,B.Tech/B.E.,information technology,58.0,0,Uttar Pradesh,2013,4.9640287769784175,6.583333333333333,5.641025641025641,9.711017769752015,6.097544407838875,8.014805370524563,6.363676692396416,1.9029271953965472,0.2889,240000,1990,7.143274818840827,5.729462583779131
2440,f,90.0,cbse,79.4,cbse,2,B.Tech/B.E.,computer science & engineering,83.02,0,Punjab,2014,5.251798561151079,6.5,3.91025641025641,9.956599140815113,7.80491118432225,8.44803809325562,9.091030077189245,3.3830372779584685,1.0554,300000,1992,7.9902355192021615,5.220684990469164
2441,f,81.7,state board,88.7,state board,2,B.Tech/B.E.,computer science & engineering,75.35,0,Andhra Pradesh,2012,2.2302158273381294,5.583333333333333,3.9743589743589745,9.211654255264019,8.292803043168155,8.664654454621148,8.181912282258303,2.1144191476941034,0.2889,320000,1991,8.256237658088375,3.929302711676812
2442,f,62.0,state board,61.4,cbse,2,B.Tech/B.E.,electronics and electrical engineering,66.68,0,Uttar Pradesh,2013,2.7338129496402876,4.333333333333333,3.3333333333333335,8.423202665786617,7.073158305879155,8.44803809325562,7.272794487327359,1.2686181302643644,0.6721,140000,1990,7.881343189049444,3.4668265387689847
2443,m,91.0,cbse,84.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,76.0,1,Delhi,2012,7.122302158273381,3.6666666666666665,7.884615384615385,9.55427881347373,7.215297354209829,8.579308909242298,5.8654955194747584,3.7281294304061374,0.5419,400000,1991,6.982993088130187,6.224528069851811
2444,f,89.92,karnataka state board,77.0,karnataka state board,2,B.Tech/B.E.,Other,76.5,0,Karnataka,2012,4.9640287769784175,3.6666666666666665,3.3974358974358974,0.0,7.740209897089291,9.594088259783513,8.011711471919083,4.9041781336002,0.8973,480000,1990,7.610457873797922,4.0093771136936605
2445,m,60.8,cbse,66.66,cbse,2,MCA,computer application,74.74,1,Delhi,2013,4.100719424460432,6.5,5.064102564102564,9.557404523493036,8.048772203919437,8.881270815986678,5.227279448732736,1.6914352430989907,0.6721,250000,1987,7.616471806384966,5.221607329520999
2446,m,86.8,cbse,75.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.32,0,Uttar Pradesh,2014,7.482014388489208,6.833333333333333,7.3076923076923075,7.468316485705294,6.829297286281967,7.148339925062449,7.0455150385946235,2.7487282128262858,-0.4776,260000,1991,7.068606009278188,7.207680009838282
2447,m,83.0,cbse,73.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,85.2,1,Telangana,2010,5.827338129496403,7.833333333333333,6.602564102564102,6.880606158633483,7.477668715823795,8.782264779350543,8.011711471919083,3.532149111833875,0.6603,200000,1989,7.684873963814887,6.75441185513128
2448,f,70.0,state board,67.0,state board,2,B.Tech/B.E.,information technology,72.89,0,Uttar Pradesh,2013,2.7338129496402876,3.8333333333333335,3.9743589743589745,5.724205866525998,7.317189145127873,8.014805370524563,8.409191730991036,4.86314736052039,0.2889,220000,1991,7.219509721530771,3.5138350857775316
2449,m,60.0,"bihar secondary education board,patna",54.66,intermediate council patna,2,B.Tech/B.E.,computer science & engineering,75.0,0,Punjab,2012,5.251798561151079,2.5833333333333335,4.871794871794871,7.2547079018951734,7.80491118432225,8.014805370524563,7.500073936060094,3.594529230256026,-0.0943,130000,1988,7.431315315162721,4.235642255426428
2450,m,81.0,0,86.1,0,2,B.Tech/B.E.,electronics and communication engineering,98.4,0,Andhra Pradesh,2010,3.9424460431654675,5.0,4.410256410256411,9.55427881347373,8.265122439968753,8.376353039134056,7.153313814213467,2.5522475189725626,0.1864,380000,1989,7.810635443585928,4.450900817807293
2451,m,75.06,state board,63.4,state board,2,B.Tech/B.E.,computer science & engineering,68.41,0,Madhya Pradesh,2013,1.5107913669064748,3.8333333333333335,0.5769230769230769,7.2547079018951734,6.829297286281967,7.5815726477935055,6.590956141129151,5.920440330247685,0.2889,55000,1991,6.270346436239235,1.9736825923876282
2452,m,61.86,"hse,board",77.56,scte & vt (diploma),2,B.Tech/B.E.,electronics & telecommunications,72.0,0,Orissa,2010,2.661870503597122,3.6666666666666665,2.5,6.880606158633483,6.690384811330368,7.36157368859284,7.797149025522727,5.492119089316987,-1.3934,450000,1988,6.589247109032237,2.942845723421263
2453,m,88.0,cbse,83.0,cbse,2,B.Tech/B.E.,Other,75.0,0,Punjab,2015,4.460431654676259,3.8333333333333335,6.089743589743589,7.2954060050074006,6.58543626668478,4.115710865945045,5.454558897465471,7.611875573346677,-2.2021,240000,1992,4.635957614187155,4.79450285925106
2454,m,86.16,cbse,70.08,cbse,2,B.Tech/B.E.,electronics and communication engineering,63.13,0,Uttar Pradesh,2015,3.9568345323741005,6.666666666666667,4.871794871794871,6.037231293813038,8.292803043168155,8.881270815986678,9.318309525921983,1.0571261779668084,0.2889,315000,1993,8.858814301777501,5.165098690278547
2455,m,53.3,state board,68.4,state board,2,B.Tech/B.E.,computer engineering,70.82,0,Uttar Pradesh,2013,2.0863309352517985,3.4166666666666665,7.17948717948718,6.189291455500042,4.878069490201406,7.5815726477935055,6.590956141129151,6.766074555916937,0.2889,260000,1990,5.571130930801782,4.227494927135215
2456,f,82.83,0,75.16,0,2,B.Tech/B.E.,electronics and communication engineering,75.72,0,Karnataka,2012,3.237410071942446,4.0,2.8846153846153846,9.123740712088939,4.065652277281527,6.803314945878435,4.4706178097181555,6.66816779251105,-0.9194,200000,1990,4.6678543100917675,3.3740084855192767
2457,f,59.0,state board,69.0,state board,2,MCA,computer application,74.0,0,Andhra Pradesh,2014,1.3669064748201438,3.6666666666666665,2.4358974358974357,5.400518326618959,7.561050164725062,7.798189009159034,7.272794487327359,5.285964473355016,-0.2859,120000,1990,6.836517296964109,2.489823525794749
2458,m,66.8,cbse,59.9,cbse,2,B.Tech/B.E.,electronics and instrumentation engineering,65.4,0,Uttar Pradesh,2013,1.223021582733813,5.416666666666667,3.2051282051282053,8.472776186482049,4.131202662772136,7.1584877185678595,5.436370626682045,6.17813360020015,-0.7615,110000,1990,5.136981851955472,3.2816054848428955
2459,m,77.2,cbse,65.2,cbse,2,B.Tech/B.E.,computer engineering,66.7,0,Madhya Pradesh,2013,5.39568345323741,7.25,6.410256410256411,8.82876339828519,4.146316611758313,6.931723563696919,7.500073936060094,1.6914352430989907,0.4805,300000,1991,6.721669717104084,6.351979954497939
2460,m,91.5,0,98.7,0,2,B.Tech/B.E.,electronics and communication engineering,74.26,1,Telangana,2011,4.388489208633094,6.5,8.012820512820513,0.0,6.690384811330368,3.9110636969192343,5.007097861769141,5.492119089316987,-0.7615,410000,1990,5.029106820175439,6.300436573817869
2461,m,58.0,up board,47.2,up board,2,MCA,computer application,75.0,0,Uttar Pradesh,2012,3.093525179856115,3.4833333333333334,3.3974358974358974,9.323844735948793,8.527663621234248,9.39113238967527,8.87025700174489,4.12025685931115,0.1864,150000,1990,8.167199038335815,3.324764803541782
2462,m,90.2,cbse,79.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,63.2,0,Punjab,2014,5.251798561151079,4.0,4.487179487179487,0.0,5.853683388241687,8.014805370524563,7.954632833525567,4.440330247685765,-0.6692,300000,1992,6.845697836151514,4.5796593494435225
2463,m,52.5,up board,51.6,cbse,1,B.Tech/B.E.,electronics and electrical engineering,66.66,1,Delhi,2010,4.244604316546763,4.166666666666667,5.961538461538462,7.692279048332249,5.640389905919912,7.970441298917569,6.724041049300564,6.66816779251105,1.1343,320000,1985,5.916676115406749,4.790936481583964
2464,m,62.34,ssc,62.26,msbte,2,B.Tech/B.E.,computer engineering,58.35,1,Maharashtra,2012,3.6690647482014387,3.0,3.5256410256410255,6.227557269655452,7.477668715823795,8.985220649458784,7.582586579126372,6.472187473938788,0.8183,235000,1989,6.89332211761754,3.3982352579474884
2465,f,78.0,matriculation,81.0,state board,2,B.Tech/B.E.,information technology,82.0,0,Tamil Nadu,2010,4.100719424460432,6.5,5.705128205128205,8.180260222936948,6.952756172944333,7.564529558701082,7.582586579126372,2.3562672004003002,0.6603,415000,1989,7.435901277592872,5.435282543196212
2466,m,72.0,cbse,57.0,cbse,2,B.Tech/B.E.,information technology,66.24,0,Punjab,2012,3.381294964028777,5.0,4.551282051282051,5.524604280173334,6.427843630064871,6.803314945878435,5.919173099103895,3.336168793261612,-0.9194,270000,1991,6.453540720446397,4.31085900510361
2467,m,61.5,up board,64.4,up board,2,B.Tech/B.E.,computer engineering,65.64,0,Uttar Pradesh,2012,3.237410071942446,4.666666666666667,5.064102564102564,9.761665148551995,3.8031110960160306,6.7525759783513735,6.080205837991306,4.9041781336002,-0.9194,280000,1990,5.432928694689627,4.322726434237226
2468,f,62.6,icse,68.04,icse,2,B.Tech/B.E.,computer science & engineering,71.1,0,Punjab,2014,5.251798561151079,5.0,3.782051282051282,6.782986290653876,6.097544407838875,8.44803809325562,4.318161653801792,4.228838295388207,0.8637,220000,1992,6.15872646487702,4.67794994773412
2469,f,85.0,0,93.0,0,2,B.Tech/B.E.,computer engineering,70.0,0,Andhra Pradesh,2010,3.8129496402877696,4.5,5.961538461538462,8.82876339828519,5.11547736304045,7.970441298917569,6.509478602904208,4.5122174964556745,0.5024,520000,1988,6.270794942101638,4.758162700608744
2470,m,72.0,cbse,70.0,cbse,2,B.Tech/B.E.,computer engineering,72.0,0,Uttar Pradesh,2011,3.9568345323741005,6.333333333333333,4.166666666666667,8.000644306862371,6.690384811330368,8.173397169025812,7.153313814213467,3.1401884746893503,-0.2875,200000,1989,7.219226829970075,4.8189448441247
2471,f,73.4,state board,82.8,state board,2,B.Tech/B.E.,electronics and communication engineering,74.28,0,Madhya Pradesh,2013,2.3741007194244603,4.25,3.2051282051282053,5.29420115903512,8.048772203919437,8.881270815986678,7.954632833525567,5.285964473355016,0.4805,85000,1991,7.399677845019166,3.276409641517555
2472,m,59.0,state board,72.0,state board,2,B.Tech/B.E.,computer science & engineering,72.0,0,Uttar Pradesh,2013,4.244604316546763,3.0,2.5,5.8284265501957435,2.753286010257107,7.970441298917569,5.007097861769141,6.472070719706447,-2.0648,250000,1992,4.814688612809342,3.248201438848921
2473,m,79.6,cbse,70.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.94,0,Haryana,2013,5.39568345323741,7.5,8.076923076923077,8.279205590293623,4.146316611758313,8.014805370524563,7.272794487327359,2.7487282128262858,-0.0943,325000,1991,6.671297064195987,6.990868843386829
2474,f,88.0,cbse,87.8,cbse,1,B.Tech/B.E.,electronics and communication engineering,76.3,1,Delhi,2013,6.906474820143885,5.0,6.0256410256410255,9.123740712088939,7.073158305879155,8.014805370524563,7.272794487327359,4.228838295388207,0.2889,120000,1991,7.032979967085717,5.97737194859497
2475,f,88.0,cbse,69.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,67.0,0,Kerala,2013,3.237410071942446,4.416666666666667,3.4615384615384617,6.694231609799194,8.048772203919437,5.198792672772689,6.590956141129151,6.977566508214494,-0.8608,120000,1990,5.715238627401696,3.7052050667158585
2476,m,76.2,0,72.8,0,2,B.Tech/B.E.,computer engineering,78.0,1,Karnataka,2011,3.8129496402877696,5.0,5.961538461538462,8.96830481918268,6.165302448799375,7.1584877185678595,4.792535415372786,5.296138770744725,-0.7615,500000,1988,5.705046702998824,4.92482936727541
2477,f,92.64,karnataka state board,82.33,karnataka secondary education,2,B.Tech/B.E.,information technology,86.6,0,Karnataka,2012,4.244604316546763,4.833333333333333,6.089743589743589,9.421034584665255,8.46194341609211,9.39113238967527,6.9386034956969205,3.6792594445834372,-0.1295,425000,1989,7.778104964220216,5.055893746541228
2478,m,76.7,icse,85.5,icse,2,B.Tech/B.E.,information technology,81.0,1,West Bengal,2014,5.971223021582734,3.0,3.2051282051282053,7.43406805651266,5.3659613490473115,7.5815726477935055,6.590956141129151,3.594529230256026,-0.8608,240000,1991,6.485990226928486,4.0587837422369795
2479,m,83.0,state board,81.0,state board,2,B.Tech/B.E.,electronics and communication engineering,65.21,1,Telangana,2013,4.748201438848921,1.8333333333333333,2.4358974358974357,8.472776186482049,4.878069490201406,6.7151072023313905,6.590956141129151,6.766074555916937,-0.0943,105000,1991,5.354514569436253,3.005810736026563
2480,f,75.2,cbse,73.8,cbse,2,MCA,computer application,64.5,1,Delhi,2012,6.258992805755396,7.833333333333333,5.32051282051282,9.584779164767466,2.2283734673776445,7.412312656119901,4.4706178097181555,7.4520890668001005,-0.9194,240000,1988,4.164803716603901,6.470946319867184
2481,m,84.0,icse,84.0,icse,2,B.Tech/B.E.,electronics and communication engineering,78.0,0,Orissa,2014,4.460431654676259,4.75,5.1923076923076925,0.0,6.58543626668478,8.44803809325562,7.0455150385946235,5.708948377950128,-0.8608,350000,1992,6.592510255146223,4.800913115661317
2482,f,74.62,matriculation,70.0,matriculation,2,B.Tech/B.E.,computer engineering,75.0,1,Tamil Nadu,2012,4.820143884892087,4.0,3.269230769230769,6.888065652788982,8.068301463845396,8.782264779350543,8.440984236831987,3.8262029855725124,0.8183,300000,1990,7.866336873613853,4.029791551374285
2483,m,91.2,cbse,70.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,70.8,1,Karnataka,2014,6.115107913669065,5.5,3.2051282051282053,0.0,8.78052508236253,9.314503538717736,5.909117794930943,3.171545325660912,0.4805,315000,1992,7.708150272587575,4.940078706265756
2484,m,63.0,up board,66.0,up board,2,B.Tech/B.E.,computer engineering,61.3,0,Uttarakhand,2012,4.100719424460432,6.333333333333333,5.448717948717949,6.711875165159898,7.084026763577081,7.767485428809325,6.294768284387661,5.1492452672837965,-0.1295,240000,1989,6.499258802372568,5.294256902170571
2485,m,51.6,up board,52.0,up board,2,MCA,computer application,74.0,0,Uttar Pradesh,2013,4.748201438848921,5.75,5.0,8.724182578482786,3.414733552966749,8.014805370524563,7.500073936060094,5.708948377950128,-0.4776,80000,1990,5.805166120400319,5.166067146282973
